ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO23N000258,행사,행사,2015 안양 아줌마축제,경기도,안양시,4117310300,평촌동,4117357600,평안동,411733183003,경기도 안양시 동안구 관평로 149 (평촌동),4991,다사521324,126.9613287,37.390137,평촌중앙공원,2015-05-30,2015-05-31,아줌마 축제 개막식 및 폐막식 공연+ 주민자치센터 끼열전+ 명사초청가요제 등,경인일보,(재)안양문화예술재단,경기도 안양시,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,2024-04-08,3830000,경기도 안양시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000259,행사,행사,제5회 인제가을꽃축제,,,,,,,,,,,128.098499,37.99772638,용대관광지 일원,2023-09-22,2023-10-22,가을꽃축제,인제군문화재단,인제군문화재단,강원도 인제군청,1577-8924,https://www.inje.go.kr,https://www.inje.go.kr,2023-05-18,4330000,강원도 인제군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000260,행사,행사,단종문화제,강원특별자치도,영월군,5175025021,영월읍 영흥리,5175025000,영월읍,427503227006,강원특별자치도 영월군 영월읍 단종로 24,15471,라사859101,128.4681825,37.18609549,장릉 및 영월읍 일원,2023-04-28,2023-04-30,조신시대국장재현+정순왕후선발대회+야간칡줄다리기,영월문화재단,강원특별자치도 영월군,문화체육관광부+강원도+강원랜드,033-375-6353,http://www.ywcf.com/,장릉+청령포+단종+동강둔치+국장,2023-12-04,4271000,강원특별자치도 영월군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000261,행사,행사,동강국제사진제,강원특별자치도,영월군,5175025022,영월읍 하송리,5175025000,영월읍,427503227017,강원특별자치도 영월군 영월읍 영월로 1909-10,15355,라사853096,128.4615511,37.18193994,동강사진박물관,2023-07-21,2023-09-24,동강사진상+워크숍+사진예술전시,영월문화재단,강원특별자치도 영월군,강원도,033-375-6353,http://www.ywcf.com/,동강사진상+워크숍+사진예술전시,2023-12-04,4271000,강원특별자치도 영월군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000262,행사,행사,영월동강뗏목축제,,,,,,,,,,,128.4698463,37.17968547,동강둔치 일원,2023-07-28,2023-07-30,전통뗏목시연+맨손송어잡기+래프팅,영월문화재단,강원특별자치도 영월군,강원랜드,033-375-6353,http://www.ywcf.com/,삼굿시연+뗏목+동강둔치+래프팅+카누+물놀이,2023-12-04,4271000,강원특별자치도 영월군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000263,행사,행사,김삿갓문화제,강원특별자치도,영월군,5175032527,김삿갓면 와석리,5175032500,김삿갓면,427503227004,강원특별자치도 영월군 김삿갓면 김삿갓로 216-22,15471,라바979984,128.6017366,37.07949201,김삿갓유적지 일원,2023-09-22,2023-09-24,조선시대영월과거대전+백일장+김삿갓해학의길걷기,영월문화재단,강원특별자치도 영월군,강원도+강원랜드,033-375-6353,http://www.ywcf.com/,김삿갓문학관+MTB라이딩+김삿갓계곡+전국휘호대회,2023-12-04,4271000,강원특별자치도 영월군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000264,행사,행사,지리산 바래봉 눈꽃축제,전북특별자치도,남원시,5219025027,운봉읍 용산리,5219025000,운봉읍,451904613232,전라북도 남원시 운봉읍 바래봉길 214,15539,라마044154,127.5486169,35.43509151,지리산허브밸리 일원,2022-12-25,2023-02-12,눈꽃 겨울 캠핑체험+농특산품 홍보 등,운봉애향회,전라북도 남원시 운봉읍,전라북도 남원시청+운봉읍 이장단 · 사회봉사단체,063-635-0301,,,2023-12-04,4700000,전라북도 남원시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000265,행사,행사,지리산 뱀사골 고로쇠 약수제,전북특별자치도,남원시,5219046027,산내면 부운리,5219046000,산내면,451903000201,전라북도 남원시 산내면 지리산로 842-8,15355,라마074090,127.581604,35.3769935,남원시 산내면 부운리 반선주차장,2023-03-04,2023-03-04,고로쇠 홍보 및 판매+기념식 등,산내발전협의회,전라북도 남원시 산내면,전라북도 남원시청+지리산뱀사골고로쇠영농조합법인,063-620-4705,,,2023-12-04,4700000,전라북도 남원시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000266,행사,행사,지리산 바래봉 철쭉제,전북특별자치도,남원시,5219025027,운봉읍 용산리,5219025000,운봉읍,451904613232,전라북도 남원시 운봉읍 바래봉길 214,15355,라마044154,127.5486169,35.43509151,지리산허브밸리 일원,2023-04-22,2023-05-21,산신제+바래봉 철쭉+지역 농특산품 홍보 등,운봉애향회,전라북도 남원시 운봉읍,전라북도 남원시청+운봉읍 사회(봉사)단체,063-635-0301,,,2023-12-04,4700000,전라북도 남원시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000267,행사,행사,제93회 춘향제,전북특별자치도,남원시,5219010500,천거동,5219055000,금동,451903000200,전라북도 남원시 요천로 1447,31923,다마889118,127.380504,35.40413057,광한루원+요천로 일원,2023-05-25,2023-05-29,춘향제향+춘향선발대회+춘향국악대전+관광지 홍보+다양한 공연 등,춘향제전위원회,전라북도 남원시청,전라북도 남원시청+전라북도 문화체육관광부+한국문화예술위원회,063-620-5783,,,2023-12-04,4700000,전라북도 남원시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000268,행사,행사,2023 남원 세계드론제전,전북특별자치도,남원시,5219011700,월락동,5219059000,도통동,451903271044,전라북도 남원시 충정로 341,31960,다마912149,127.4054593,35.43086878,남원종합스포츠타운,2023-10-06,2023-10-09,FAI 남원 세계드론레이싱 대회+드론경진대회+글로벌 드론산업박람회+세계푸트트럭 페스티벌+제1회 남원시장배 전국드론축구대회,전라북도 남원시청,전라북도 남원시청,전라북도 남원시청,063-620-6692,,,2023-12-04,4700000,전라북도 남원시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000269,행사,행사,예산장터삼국축제,충청남도,예산군,4481025023,예산읍 대회리,4481025000,예산읍,448103263044,충청남도 예산군 예산읍 천변로 160,31904,다바417533,126.8479256,36.67611933,예산전통시장 일원,2024-10-01,2024-10-08,"예산의 국화, 국밥, 국수의 맛과 멋을 찾아 예산장터로 떠나는 가을여행축제",예산문화원,충청남도 예산군청,,041-339-7317,https://yesansamguk.kr/,,2024-03-27,4610000,충청남도 예산군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000270,행사,행사,의좋은형제축제,충청남도,예산군,4481034022,대흥면 상중리,4481034000,대흥면,448104589464,충청남도 예산군 대흥면 의좋은형제길 3,31960,다바366456,126.7921951,36.60652823,의좋은 형제공원 일원,2024-10-15,2024-10-18,예산의 실존인물인 이성만·이순형제와 함께 떠나는 가족여행,의좋은형제축제 추진위원회,대흥현보존회,충청남도 예산군청,041-339-7318,https://gbfesta.kr/,,2024-03-27,4610000,충청남도 예산군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000271,행사,행사,윤봉길평화축제,,,,,,,,,,,126.6515946,36.6875919,예산군 덕산면 충의사,2024-04-27,2024-04-28,윤봉길의사의 상해의거 기념행사+전시·체험행사+온라인이벤트,(사)매헌윤봉길월진회,(사)매헌윤봉길월진회,충청남도 예산군청,041-339-7317,www.woljin0429.com,,2024-03-27,4610000,충청남도 예산군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000272,행사,행사,예산황토사과축제,충청남도,예산군,4481025022,예산읍 향천리,4481025000,예산읍,448103263028,충청남도 예산군 예산읍 예산로 354,26052,다바429534,126.8617272,36.67616722,예산읍 다목적구장,2024-11-01,2024-11-13,예산황토사과의 우수성 홍보,예산능금농업협동조합,예산능금농업협동조합,충청남도 예산군청,041-339-7317,https://www.yesan.go.kr/prog/fstvl/tour/sub04_01_06/view.do?fstvlNo=6,,2024-03-27,4610000,충청남도 예산군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000273,행사,행사,구로G페스티벌,서울특별시,구로구,1153010200,구로동,1153053000,구로2동,115303000023,서울특별시 구로구 가마산로 245,26052,다사458441,126.8882891,37.49551123,서울특별시 구로구 안양천,2023-10-06,2023-10-08,구민이 주체가 되어 자발적으로 참여하는 구로구민을 위한 비대면 축제,서울특별시 구로구청,서울특별시 구로구청,,02-860-2282,www.gfestival.co.kr,,2024-04-01,3160000,서울특별시 구로구,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000274,행사,행사,2024 김포 아라마린페스티벌,,,,,,,,,,,126.7878826,37.59870927,아라마리나 일원,2024-06-01,2024-06-02,수상레저체험+문화콘서트 등,수자원환경산업진흥㈜,경기도 김포시+K-water,,031-999-7833,https://aramarinefestival.com,,2024-04-01,4090000,경기도 김포시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000275,행사,행사,2024 김포 평화누리길 걷기 행사,,,,,,,,,,,126.5409612,37.64048159,평화누리길(김포 구간),2024-01-01,2024-12-31,걷기 프로그램+부대행사 등,경기관광공사,경기도 김포시,,031-956-8313,,,2024-04-01,4090000,경기도 김포시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000276,행사,행사,2024 월곶저잣거리 축제,,,,,,,,,,,,,월곶면 군하숲길 및 생활문화센터 일원,2024-01-01,2024-12-31,저잣거리와 월곶의 역사를 담은 야간 조명과 함께하는 야행 등,경기도 김포시,경기도 김포시,,031-980-5113,,,2024-04-01,4090000,경기도 김포시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000277,행사,행사,2024 김포시도심축제,,,,,,,,,,,,,장기동 라베니체 일원,2024-10-12,2024-10-13,"레이저, 드론 쇼, 콘서트, 버스킹, 야간 조명 조형물, 시민체험프로그램 등",경기도 김포시,경기도 김포시,,031-980-5104,,,2024-04-01,4090000,경기도 김포시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000278,행사,행사,2022 경기인디뮤직페스티벌(삭제),,,,,,,,,,,126.7878826,37.59870927,아라마리나 일원,2022-10-15,2022-10-16,인디뮤지션 공연 및 부대행사,경기콘텐츠진흥원,경기도+경기도 김포시,,032-623-8032,http://gimf.co.kr/,,2024-04-01,4090000,경기도 김포시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000279,행사,행사,제23회 정동진독립영화제,강원특별자치도,강릉시,5115034028,강동면 정동진리,5115034000,강동면,421503220051,강원도 강릉시 강동면 헌화로 1055,41911,마사352664,129.0336174,37.68735318,정동초등학교 운동장,2022-09-23,2022-09-26,야외 독립영화제(슬로건: 별이 지는 하늘 영화가 뜨는 바다),제23회 정동진독립영화제 집행위원회,강릉씨네마떼끄+한국영상자료원,강원도청+강원도 강릉시청+강원문화재단+강릉국제영화제,033-645-7415,http://jiff.kr,"영화제 소개+프로그램,+부대행사+영화제 가이드+커뮤니티+역대 영화제 등",2022-12-07,4200000,강원도 강릉시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000280,행사,행사,강릉문화재야행,강원특별자치도,강릉시,5115010700,용강동,5115052000,중앙동,421504460834,강원도 강릉시 임영로131번길 6 (용강동),41911,마사225735,128.8919029,37.75294455,강릉대도호부관아(사적388호),2022-11-11,2022-11-13,역사문화시설 개방 및 전시.체험.공연 프로그램 운영(8가지 밤의 테마와 32개 프로그램),강릉문화원,강원도 강릉시청,문화재청+강원도청+코레일강원본부,033-823-3212,http://gncn.or.kr,행사개요+취지문+축시+야행스토리 등,2022-12-07,4200000,강원도 강릉시,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000281,행사,행사,고창벚꽃축제,전북특별자치도,고창군,5279025025,고창읍 석정리,5279025000,고창읍,457903279035,전라북도 고창군 고창읍 석정2로 171,41911,다마309153,126.7398691,35.43155557,석정 일원,2023-03-31,2023-04-02,어린이콘서트+전야제+개막공연+이색복장벚꽃길걷기+읍면줄다리기,관광산업과,관광산업과,,063-560-2950,http://www.gochang.go.kr/tour/,어린이콘서트+전야제+개막공연+이색복장벚꽃길걷기+읍면줄다리기,2023-07-11,4780000,전라북도 고창군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000282,행사,행사,바지락 오감체험 페스티발,전북특별자치도,고창군,5279039029,심원면 하전리,5279039000,심원면,457904637425,전라북도 심원면 서전길 55-21,41911,다마149275,126.5617173,35.54009846,하전갯벌체험장,2023-05-05,2023-05-07,조개캐기갯벌체험+어린이체험부스+바지락시식행사+공연행사,하전어촌계(축제운영위원회),하전어촌계(축제운영위원회),,063-560-2733,http://www.gochang.go.kr/tour/,조개캐기갯벌체험+어린이체험부스+바지락시식행사+공연행사,2023-07-11,4780000,전라북도 고창군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000283,행사,행사,고창청보리밭축제,전북특별자치도,고창군,5279034028,공음면 선동리,5279034000,공음면,457904637891,전라북도 고창군 공음면 학원농장길 158-6,41911,다마131093,126.543619,35.37610584,고창군 공음면 학원농장 일원,2023-04-15,2023-05-07,여는마당+체험마당+보리밭체험길걷기+상설전시 및 연계행사 등,고창청보리밭축제위윈회,고창청보리밭축제위윈회,고창군+한수원(주)한빛원자력본부+농협 고창군지부,063-560-2523,http://www.gochang.go.kr/tour/,여는마당+체험마당+보리밭체험길걷기+상설전시 및 연계행사 등,2023-07-11,4780000,전라북도 고창군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000284,행사,행사,동학농민혁명 무장기포기념제,전북특별자치도,고창군,5279034023,공음면 구암리,5279034000,공음면,457902000025,전라북도 고창군 공음면 선운대로 308,41908,다마087124,126.4955322,35.4037328,동학농민혁명 무장기포지,2023-04-25,2023-04-25,식전공연+녹두대상시상+무장포고문낭독+진격로걷기+입성재연 등,동학농민혁명무장기포기념제,동학농민혁명무장기포기념제,고창군+한수원(주)한빛원자력본부,063-560-2461,http://www.gochang.go.kr/tour/,식전공연+녹두대상시상+무장포고문낭독+진격로걷기+입성재연 등,2023-07-11,4780000,전라북도 고창군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
KC488PO23N000285,행사,행사,고창복분자와수박축제,전북특별자치도,고창군,5279032036,아산면 삼인리,5279032000,아산면,457903279036,전라북도 고창군 아산면 선운사로 250,41908,다마163227,126.5795174,35.49769748,선운산도립공원,2023-06-16,2023-06-18,개막행사+농특산물판매+체험행사+복분자수박시식행사 등,고창복분자와수박축제위원회,고창복분자와수박축제위원회,고창군+한수원(주)한빛원자력본부+농협 고창군지부,063-560-2531,http://www.gochang.go.kr/tour/,기념식+복분자 수박관련 체험+농특산품판매 등,2023-07-11,4780000,전라북도 고창군,20240531,문화체육관광부,KC_488_WNTY_CLTFSTVL_2023,20240530
